	logFC	logCPM	PValue	FDR	de
ENSMUSG00000072949	-0.646961627077488	0.384772318126844	0.0872505462418672	0.168776120004333	FALSE
ENSMUSG00000042523	0.210530626868369	3.17051437632975	0.256132631408674	0.382099043358927	FALSE
ENSMUSG00000054383	0.72963487889267	0.114455808092211	0.111274098472401	0.203120324849036	FALSE
ENSMUSG00000042507	0.262014618881512	6.04727662367918	0.0268178199350283	0.0668759126762296	FALSE
ENSMUSG00000072946	-0.125737076774274	4.87907090217449	0.407740037547042	0.541983409957017	FALSE
ENSMUSG00000042472	-0.195704647573802	5.39427323271741	0.105725129979112	0.194750849511	FALSE
ENSMUSG00000021234	0.807194978691534	3.01252560559083	9.41997240839171e-05	0.000592001742664617	TRUE
ENSMUSG00000021235	-0.125577018553409	5.83740588684282	0.318957850108946	0.451605621354517	FALSE
ENSMUSG00000021236	0.229996892089152	3.6860002320316	0.186774215664214	0.301595076449088	FALSE
ENSMUSG00000057265	0.195939984733294	0.103594767778209	0.648546745614844	0.753657180786392	FALSE
ENSMUSG00000098134	-0.0526600279238454	4.19622909988383	0.843365770649917	0.899722048354564	FALSE
ENSMUSG00000021238	0.0247360818517561	5.10571951231927	0.809562789272273	0.877264311051645	FALSE
ENSMUSG00000085793	-0.181986457926672	3.56261538290778	0.216416664923747	0.337894322391458	FALSE
ENSMUSG00000021240	-0.315282340779188	4.33173828737403	0.0483454435382353	0.106831221381418	FALSE
ENSMUSG00000021242	-1.38269902662725	7.62590811492294	2.7858447911903e-26	2.04662757975253e-24	TRUE
ENSMUSG00000021241	-0.362285968680714	3.58552490118033	0.0167580051393716	0.0457536240488245	TRUE
ENSMUSG00000002020	0.129933079103162	0.98702828344284	0.888902587440777	0.930064260949078	FALSE
ENSMUSG00000042350	-0.113584920054102	6.06281038769097	0.32183099735716	0.454587111010967	FALSE
ENSMUSG00000021243	-0.229386453012342	5.03335103268604	0.0751792131340983	0.150504483621731	FALSE
ENSMUSG00000021244	0.604980815409779	6.92005303341517	0.00175490677846573	0.00715397902746653	TRUE
ENSMUSG00000042320	0.818791708604821	1.48280527554468	0.0336052489229352	0.0803741138062821	FALSE
ENSMUSG00000004789	-0.0261578362936979	6.79851000841232	0.814722342555355	0.881056595909743	FALSE
ENSMUSG00000019235	-0.0889006052400969	2.29942727590926	0.597598376135357	0.712285831281236	FALSE
ENSMUSG00000004788	-0.367336345659524	5.16706559052417	0.00181343497421051	0.00735764018774482	TRUE
ENSMUSG00000021245	-0.456936778924219	6.54037916504674	0.000843776285856195	0.00388074945265899	TRUE
ENSMUSG00000008822	-0.148843641213104	3.072713701337	0.690670227372297	0.787421376235735	FALSE
ENSMUSG00000045064	0.318209108826058	2.34398483048673	0.105045069480955	0.193966285555022	FALSE
ENSMUSG00000034290	-0.203651867951134	6.20637778346753	0.0719948067563001	0.145771531581136	FALSE
ENSMUSG00000021248	0.0715419577837197	6.11199894011894	0.517644486313056	0.642635094249843	FALSE
ENSMUSG00000021250	-0.450518499498514	0.540046876315556	0.316539515428067	0.448959308584635	FALSE
ENSMUSG00000034271	-0.871342344354722	4.66342335382193	9.76351888454449e-11	1.89183670572457e-09	TRUE
ENSMUSG00000034258	-0.257715986585768	4.95439776101019	0.0438356487738726	0.0986307561946796	FALSE
ENSMUSG00000021252	-0.215227867907778	5.14305319039227	0.086840489655568	0.168148646495869	FALSE
ENSMUSG00000012609	0.522404289159231	5.91557707713053	0.000142317695231466	0.000842741593573222	TRUE
ENSMUSG00000007867	-0.373255510542392	2.63807494827208	0.0523001820482397	0.113704684440373	FALSE
ENSMUSG00000021254	-0.0518758726534324	4.80972471462956	0.637677203044411	0.744806105715365	FALSE
ENSMUSG00000021255	-0.633324492281107	9.38315070518069	6.32763941593759e-07	6.82332105935248e-06	TRUE
ENSMUSG00000021256	1.06227853005043	2.91330157485529	2.58218372936356e-06	2.46347500513865e-05	TRUE
ENSMUSG00000021257	0.508721245793227	4.17909456440046	0.00179782068403088	0.00730306165917519	TRUE
ENSMUSG00000034168	0.1244188240711	6.55058467125597	0.313847593690345	0.446431791480426	FALSE
ENSMUSG00000034157	0.147994141875527	5.44477220399707	0.225481626258651	0.348130656500488	FALSE
ENSMUSG00000034145	0.901258263467552	2.51741499268451	0.000425134746599078	0.00216108704566886	TRUE
ENSMUSG00000034126	0.148126981391139	5.04216377964259	0.242297048983317	0.367079494809529	FALSE
ENSMUSG00000021033	-0.138385196152642	3.91435946243508	0.327196651463023	0.460306105132444	FALSE
ENSMUSG00000034111	0.0919095658889211	6.17950764472839	0.422730169695284	0.555898063680847	FALSE
ENSMUSG00000090812	0.722803876698281	0.681406190521994	0.0297526864238218	0.0727429090746509	FALSE
ENSMUSG00000072919	-0.506869131230226	2.81599013954038	0.00855404016151883	0.0265563386809704	TRUE
ENSMUSG00000021038	-0.185383134695574	5.6900872540623	0.141198119308218	0.243721543291405	FALSE
ENSMUSG00000021037	-0.326620574082723	7.95699897784783	0.0143058428323614	0.0402403089334523	TRUE
ENSMUSG00000050671	-0.726165786685185	3.96203342415327	2.03380243917568e-05	0.000153941476084823	TRUE
ENSMUSG00000021036	-0.12489325780745	7.45947424700273	0.286826649825277	0.416315321214967	FALSE
ENSMUSG00000079036	0.332016831565251	7.30454456617625	0.00934055361084609	0.0284587548249731	TRUE
ENSMUSG00000021040	-0.130688033155404	6.04543685240951	0.40982226301782	0.544079846283224	FALSE
ENSMUSG00000021039	-0.283274369881454	6.33784220494335	0.0287658551504181	0.0707963665454038	FALSE
ENSMUSG00000079034	1.07862407577762	1.58301622821662	0.00436692128678375	0.0152653345134441	TRUE
ENSMUSG00000097581	0.511609639988449	0.761424496414134	0.228859434447173	0.351990028893573	FALSE
ENSMUSG00000072905	0.53933733142799	1.91315500964075	0.024512024554627	0.062371956534815	FALSE
ENSMUSG00000079029	0.244522099069373	1.49191551215335	0.436299038734611	0.568294176016502	FALSE
ENSMUSG00000093847	-0.0761112388824651	1.11642645461912	0.891134778024748	0.931654622165955	FALSE
ENSMUSG00000021044	-0.372555632018276	4.78858027821113	0.00858287942415028	0.0266046023305452	TRUE
ENSMUSG00000061533	0.306889212471197	5.46836616547496	0.0741661919887865	0.148895973336541	FALSE
ENSMUSG00000020962	-0.130972256189241	6.6383299413433	0.250563522765945	0.376160165638569	FALSE
ENSMUSG00000020961	0.41649003855775	5.3056510257516	0.00132242386213685	0.00565964455390532	TRUE
ENSMUSG00000020964	0.164397177229922	6.86746217540884	0.139677973290418	0.241674558824151	FALSE
ENSMUSG00000047414	-0.558160964292252	4.17187236624502	5.84659990262234e-05	0.000389868656387007	TRUE
ENSMUSG00000021003	0.00380405860457026	3.78853338894994	0.897723056920159	0.935871858853327	FALSE
ENSMUSG00000021007	-0.0420259091623123	4.5489716197445	0.813303148347014	0.87984555098758	FALSE
ENSMUSG00000021009	0.515546015250252	4.37833777138217	0.00843197054042966	0.0262560501880002	TRUE
ENSMUSG00000021012	-0.0903666739073273	6.49894224919996	0.486402748542149	0.614665711338994	FALSE
ENSMUSG00000051166	0.388608947448485	6.50460775121488	0.00235924029747472	0.00915469344374611	TRUE
ENSMUSG00000021013	0.01236755070817	2.95204893508012	0.976593078815565	0.99109372215175	FALSE
ENSMUSG00000033713	0.100158188102623	4.61148463124125	0.558134266769984	0.678252857751971	FALSE
ENSMUSG00000021176	0.452469342774716	3.52712983942119	0.00728029032613441	0.0232382490056846	TRUE
ENSMUSG00000021177	0.280179831335782	5.33350416462804	0.0189456384308933	0.0507161303124731	FALSE
ENSMUSG00000021178	-0.274582683988554	7.56306553786495	0.0374095428100613	0.0874778381488718	FALSE
ENSMUSG00000021179	0.0310115040153721	5.87076271552162	0.795692425459546	0.868177471286097	FALSE
ENSMUSG00000001175	0.0742652591515545	8.1684596523106	0.612382486535954	0.724439042455088	FALSE
ENSMUSG00000033530	0.238274249318937	6.07706298836776	0.066413730272225	0.137098696691184	FALSE
ENSMUSG00000021180	0.0684666403944922	3.75406498291719	0.731208670400202	0.819359275200488	FALSE
ENSMUSG00000021185	-0.873610227558485	4.23247071265488	3.51733124504444e-08	4.86127732841253e-07	TRUE
ENSMUSG00000047415	-0.291269584340718	0.778931112887109	0.539259618267084	0.662050816421198	FALSE
ENSMUSG00000021182	0.0992143014182715	7.11898721165332	0.529279704982071	0.653418816233258	FALSE
ENSMUSG00000041846	-0.0238048609907921	8.12225426586886	0.888616095117959	0.92983531988198	FALSE
ENSMUSG00000021187	-0.620754031066345	1.40901918483407	0.0504374842556998	0.110476747242475	FALSE
ENSMUSG00000021186	-1.57799536222739	2.60241692127237	2.29057763507961e-11	4.79694444370788e-10	TRUE
ENSMUSG00000021188	0.179744805110316	6.66485665719334	0.139887284335266	0.241945299282121	FALSE
ENSMUSG00000021189	-0.284732288812229	6.74873424919876	0.0187532822326997	0.0502207780336898	FALSE
ENSMUSG00000041781	-0.161602468790808	7.17569489885909	0.226660394805361	0.349557757502924	FALSE
ENSMUSG00000044456	0.491959588253847	1.38526272923543	0.131859758194441	0.23147065653913	FALSE
ENSMUSG00000021190	-0.133642356739746	6.48764421621066	0.269063615285952	0.396779298711722	FALSE
ENSMUSG00000021192	-0.159933936781265	5.7054093522402	0.153302705959817	0.259752414217559	FALSE
ENSMUSG00000021194	-0.0883063925064554	4.04946124107086	0.543420661516416	0.665316197122585	FALSE
ENSMUSG00000057963	0.644503121819491	7.34820973080756	4.19531865218528e-07	4.75146641745436e-06	TRUE
ENSMUSG00000041716	0.00252626433445879	3.01177158238588	0.976350961488022	0.990945678542784	FALSE
ENSMUSG00000046675	0.0444812436044026	4.16131005798391	0.758423418476449	0.839328864895921	FALSE
ENSMUSG00000091931	0.24919457731618	2.95946949614912	0.181874860145726	0.295726929658182	FALSE
ENSMUSG00000041712	0.0351862349023844	7.76774587188231	0.786092970272577	0.860718020119756	FALSE
ENSMUSG00000041702	-0.0117033553511382	5.75488529663261	0.920121633265564	0.952390817839718	FALSE
ENSMUSG00000021203	0.30845419794579	4.02159355058889	0.0345049679438066	0.0819269356398229	FALSE
ENSMUSG00000055271	0.322056455594284	1.48441119888564	0.301735263602498	0.432877929341177	FALSE
ENSMUSG00000041645	-0.207508632771603	7.07145365389352	0.0933841850259685	0.177541092428281	FALSE
ENSMUSG00000021209	0.00778710719786671	2.0844644030357	0.926284502288481	0.956789209957831	FALSE
ENSMUSG00000079014	-4.73963300439468	1.75861826396973	1.0838405542018e-25	7.63579565826888e-24	TRUE
ENSMUSG00000079012	-0.0225333919480463	4.65630357609743	0.859123620139924	0.910978719780972	FALSE
ENSMUSG00000058207	1.25274005598302	-0.203175256836971	0.00589521428813908	0.0195011928462448	TRUE
ENSMUSG00000021095	-2.86926603509684	0.322123860498207	7.0868413703125e-10	1.24979495180171e-08	TRUE
ENSMUSG00000041415	0.077519716399029	7.63863126690572	0.528591408464777	0.652910383784442	FALSE
ENSMUSG00000021097	0.196937507229491	3.65652753629873	0.243193954641129	0.368004847674102	FALSE
ENSMUSG00000054150	0.452379109724879	1.65851914148815	0.0936838463922983	0.177963036744662	FALSE
ENSMUSG00000021102	-0.29070408614647	4.17272016093829	0.0906826836708075	0.173800043006355	FALSE
ENSMUSG00000060863	-0.599966029408038	1.20714260488788	0.0682810575759601	0.140063681526601	FALSE
ENSMUSG00000041359	-1.18393591082844	6.4666810519401	2.33125775534112e-19	1.0265006103486e-17	TRUE
ENSMUSG00000094910	0.231146209973977	0.34314207306187	0.698550587940517	0.793770717711069	FALSE
ENSMUSG00000041341	0.278996745494226	6.78368607326073	0.0129394176375827	0.0370491287005235	TRUE
ENSMUSG00000044715	-0.145623880896731	2.36818921089075	0.43954439375479	0.571012849305277	FALSE
ENSMUSG00000041323	0.380997193460286	5.38065746666071	0.00365090127207047	0.0131746996784093	TRUE
ENSMUSG00000021111	0.195723781684784	8.69707275717952	0.104798935943205	0.193641934362845	FALSE
ENSMUSG00000021115	-0.173818169011072	6.49649929691888	0.138400188492893	0.240083818109343	FALSE
ENSMUSG00000048251	0.973318282243932	-0.21721326165742	0.0292879591214638	0.0718624723005305	FALSE
ENSMUSG00000056770	0.0190693749575073	5.57319786002174	0.88764261386132	0.929413066581346	FALSE
ENSMUSG00000021258	0.304984762544101	4.89255703582371	0.0476964909297742	0.105652110995363	FALSE
ENSMUSG00000084883	0.0190063066966649	3.29862434729016	1	1	FALSE
ENSMUSG00000058070	-1.26894076833681	0.978722308968295	8.91187294191634e-05	0.000562385440863788	TRUE
ENSMUSG00000021262	0.0331760335973479	2.82951214628125	0.999999999999999	1	FALSE
ENSMUSG00000021263	0.863700838160788	1.08102751142659	0.012740087087979	0.0365901581721504	TRUE
ENSMUSG00000021264	0.230776655821847	6.19502623878723	0.167118955110483	0.276845557133463	FALSE
ENSMUSG00000021265	1.12790699671295	2.31254990537738	0.000400816679655387	0.00205233676671849	TRUE
ENSMUSG00000048856	0.120846772640674	2.25826846854319	0.791756947151253	0.865395571641651	FALSE
ENSMUSG00000021266	-0.220279329228949	6.69216161422591	0.0483792007588955	0.106871435926307	FALSE
ENSMUSG00000040877	0.187080441318021	3.49593569557266	0.389612072807636	0.523470968824577	FALSE
ENSMUSG00000040867	1.07602915121041	0.680407306980049	0.00237990249250787	0.00921507904229794	TRUE
ENSMUSG00000040856	2.12979884335631	0.75660629379428	2.5871715159811e-10	4.77081372973803e-09	TRUE
ENSMUSG00000085925	-0.0395065378464627	6.17181707425952	0.758438530267722	0.839328864895921	FALSE
ENSMUSG00000075707	-2.51393138591775	2.56946994710952	1.8093470901468e-21	9.5236821166424e-20	TRUE
ENSMUSG00000017843	-0.471540557160708	7.15336047046243	0.000207795088247429	0.00116613109572842	TRUE
ENSMUSG00000018707	-0.0902492679391565	10.3640326192214	0.474542237257268	0.604225659060659	FALSE
ENSMUSG00000056508	0.294247955628522	1.13111845319649	0.590047083528559	0.706780611519343	FALSE
ENSMUSG00000021270	-0.415615902889419	10.1669333848046	0.0127278297604261	0.036580528294714	TRUE
ENSMUSG00000037957	0.309137821267822	4.9464627893175	0.0182132874216379	0.0489655856357069	TRUE
ENSMUSG00000056458	-0.284856406503678	4.94374703141526	0.0428560084737663	0.0970743354348889	FALSE
ENSMUSG00000021271	-0.362608739327968	4.16235064865651	0.0127457177772569	0.0365936616142018	TRUE
ENSMUSG00000021276	-0.0131359750992077	5.22126518093401	0.873261187172934	0.920216475368702	FALSE
ENSMUSG00000021275	0.274574677303875	5.62610516638841	0.0371354563495874	0.0869108857462746	FALSE
ENSMUSG00000037904	0.0694458748709555	3.61726338179505	0.727536768762491	0.81684375034808	FALSE
ENSMUSG00000037896	0.256130873572596	5.5032629251677	0.0275258024114871	0.0683443834319554	FALSE
ENSMUSG00000021277	0.0513086278187888	4.62275522115719	0.756153739566248	0.837745167271057	FALSE
ENSMUSG00000021278	2.57312790532599	0.251585971436204	1.3446037661883e-10	2.55140421821752e-09	TRUE
ENSMUSG00000021279	0.281504729541801	6.66084166208155	0.0244251866313121	0.0622030722361593	FALSE
ENSMUSG00000010529	2.06435092873867	-0.113813992686794	9.48186527910367e-06	7.83294438991739e-05	TRUE
ENSMUSG00000021282	-0.073439289338228	8.42364768262758	0.564882015526035	0.684309920620244	FALSE
ENSMUSG00000007411	-0.063613484508368	7.07067751358477	0.610348160372454	0.722768729444076	FALSE
ENSMUSG00000001270	-1.74894644176692	8.8536930311531	1.25289686476604e-28	1.11768163169844e-26	TRUE
ENSMUSG00000060950	-0.36388114022709	5.30160309296153	0.00807956534828789	0.0253726001237935	TRUE
ENSMUSG00000049792	-0.550472777692982	4.39302005251998	0.000199257417210473	0.00112352764081887	TRUE
ENSMUSG00000037787	-0.391505977524628	4.06243607256774	0.00609074799115939	0.0200658743171577	TRUE
ENSMUSG00000021288	0.0627978209884547	5.45941322543974	0.632565285287387	0.740156876695182	FALSE
ENSMUSG00000021287	-0.266916524604076	4.03328940117836	0.10843234211357	0.198407500793317	FALSE
ENSMUSG00000021286	-0.469362415124668	3.93584050957407	0.00218734893421244	0.00860779136585806	TRUE
ENSMUSG00000021285	0.299913194490308	3.59628781068133	0.0553242212449484	0.11864566835203	FALSE
ENSMUSG00000021290	-0.604978370666181	5.37502121389419	5.46522221123008e-05	0.00036714534346151	TRUE
ENSMUSG00000054003	0.519251438136875	0.942026183077583	0.102527353002957	0.190417841767558	FALSE
ENSMUSG00000037686	-0.18997219620048	0.559857023915585	0.579520203218256	0.697574813634975	FALSE
ENSMUSG00000021294	0.91473116807154	1.47279010122866	0.000972497631013464	0.00435752526251238	TRUE
ENSMUSG00000054013	1.14814145928888	0.613861237745831	0.00151660213640295	0.00632900369073626	TRUE
ENSMUSG00000037679	0.898451119397266	2.43588311481302	0.0118418358114369	0.0345766504521828	TRUE
ENSMUSG00000064326	-0.174224319068067	4.71652942718152	0.204220604497253	0.323335561205862	FALSE
ENSMUSG00000001729	-0.154896370320733	4.99721181672142	0.215671448254247	0.337075580900665	FALSE
ENSMUSG00000072825	0.499366386466745	5.93949640822533	0.000174126482757586	0.00100048081142774	TRUE
ENSMUSG00000072812	-1.0112124497985	2.90959737502363	1.70520608684108e-06	1.70247973989991e-05	TRUE
ENSMUSG00000037594	-0.0316621382325583	2.29272631502005	0.79223971489232	0.865647753375542	FALSE
ENSMUSG00000047832	-0.373586204291229	6.13948582538986	0.00292607440417803	0.0109472794565898	TRUE
ENSMUSG00000002799	0.915419369714239	4.06031910352059	5.83877730134104e-10	1.04037772458915e-08	TRUE
ENSMUSG00000002804	-0.616475565224222	2.58202682448177	0.00169141943191578	0.00694462646612641	TRUE
ENSMUSG00000011158	-0.20270555536273	4.7080077962936	0.231837406167174	0.355189281356601	FALSE
ENSMUSG00000002803	0.141789142525744	4.28394554700386	0.381710323732306	0.516033893666052	FALSE
ENSMUSG00000021143	0.138200708916796	5.22635682447213	0.32960589312321	0.462856563398412	FALSE
ENSMUSG00000021144	-0.00994422252197355	5.59961888702979	0.962755022408133	0.981618561514245	FALSE
ENSMUSG00000006356	0.0205321137265378	4.04623678768445	0.958742558034358	0.979053390491044	FALSE
ENSMUSG00000006360	0.0487639499557073	3.46859373291991	0.89846007771856	0.936355981466968	FALSE
ENSMUSG00000037466	-0.159706751924807	5.23226530748436	0.210327194958244	0.330836875028879	FALSE
ENSMUSG00000049036	0.261382348808126	2.52824093286543	0.264476405831621	0.391462984164133	FALSE
ENSMUSG00000042063	0.31345035303823	6.15428190267762	0.00644269818923405	0.021003746493521	TRUE
ENSMUSG00000042050	-0.160857151028409	3.16740897353301	0.412751966464155	0.546678053752438	FALSE
ENSMUSG00000021171	0.054013364123152	6.85740372857423	0.628136550115398	0.736825087272331	FALSE
ENSMUSG00000042029	-0.0194005794723935	7.17001338480266	0.889297179853915	0.930302704062981	FALSE
ENSMUSG00000056553	0.511352158345042	0.0717661445440325	0.209512982466398	0.329965534004743	FALSE
ENSMUSG00000041992	1.39647644429459	4.78315558577157	9.42347935033321e-28	7.84604601908349e-26	TRUE
ENSMUSG00000021175	0.236529163962428	3.86383960099853	0.166036150823805	0.275383875409565	FALSE
ENSMUSG00000018581	1.05399409140142	0.904514157028966	0.000492295948877189	0.00246112145039113	TRUE
ENSMUSG00000025323	0.532760262920951	4.71200511421331	0.000258675508614867	0.00141468317569707	TRUE
ENSMUSG00000048562	0.630057740960439	1.29026694509435	0.0180113710111731	0.0485272043442824	TRUE
ENSMUSG00000072791	-0.06775956186914	0.865627562546155	0.875607328367942	0.92120489179957	FALSE
ENSMUSG00000021908	-0.246257338539699	5.52010586010977	0.0909138364275611	0.174097335495098	FALSE
ENSMUSG00000021218	-0.482218562110442	8.47277820035925	0.000903980381051612	0.00411493786444236	TRUE
ENSMUSG00000033799	0.504288849530224	7.55905894358901	0.000134095336546222	0.000800261395947871	TRUE
ENSMUSG00000033781	-0.667142470075149	3.502349501867	3.99762634811219e-05	0.000280487184731181	TRUE
ENSMUSG00000021215	-0.303334201730405	5.78284306714747	0.00802972779425106	0.0252431122282428	TRUE
ENSMUSG00000021214	-0.995186691293816	0.598185880564273	0.00330162661878214	0.0120857304793043	TRUE
ENSMUSG00000045410	-0.307970041390672	3.11756112638949	0.135478741945182	0.236100914295034	FALSE
ENSMUSG00000000078	-0.249340586608917	5.89499286684583	0.0289118551706645	0.0710665711817121	FALSE
ENSMUSG00000021193	-0.313599994251215	7.0400906790443	0.00855755687731681	0.0265563386809704	TRUE
ENSMUSG00000021196	-0.0451871610303086	9.88183625652548	0.721289033298231	0.81162400185913	FALSE
ENSMUSG00000021147	0.270977020807609	5.62889352143507	0.0165754467918388	0.0453612525948769	TRUE
ENSMUSG00000058258	0.112789579872273	3.11746123461831	0.551247049846011	0.672052523875516	FALSE
ENSMUSG00000021149	-0.0689991599816693	7.91210976697119	0.633625364808101	0.74108166709805	FALSE
ENSMUSG00000033499	0.138279077038063	7.88887443384865	0.235138836169042	0.358966255282842	FALSE
ENSMUSG00000048264	0.0599233901245498	5.7549605732029	0.601282817612674	0.715569095624919	FALSE
ENSMUSG00000021156	0.0807494638507926	5.89580057437366	0.459056878904087	0.589644472373971	FALSE
ENSMUSG00000021313	0.410416763927436	5.99074032541417	0.0091599121024713	0.0280327183033528	TRUE
ENSMUSG00000021311	-0.379375938231631	6.54741242183104	0.0011381309281092	0.00499062964901507	TRUE
ENSMUSG00000052374	1.6546727967755	0.708416913100635	4.58873084020942e-07	5.1377330303828e-06	TRUE
ENSMUSG00000050244	0.18191876326139	8.83863532931569	0.123070143304952	0.219661897976281	FALSE
ENSMUSG00000057554	-0.013528866204541	3.62243367966824	0.983310264728977	0.996311839624752	FALSE
ENSMUSG00000095105	0.477868096949418	0.947834459143995	0.150350643197181	0.255828122994593	FALSE
ENSMUSG00000057069	0.825323213257144	2.58876446080563	1.66996329992012e-05	0.000129032372408901	TRUE
ENSMUSG00000078141	-0.19702877154027	0.681140249759738	0.489641797995716	0.617854659347692	FALSE
ENSMUSG00000021306	-0.612723797436393	2.82599498090837	0.0159496868535014	0.0439578332715546	TRUE
ENSMUSG00000005397	-0.115474086235625	9.89832899434683	0.355539487288191	0.489909877268322	FALSE
ENSMUSG00000019726	0.335576853864698	6.1868394988756	0.00905899961040385	0.0277795840731536	TRUE
ENSMUSG00000039242	0.124223408245479	5.80380513555589	0.284067753496029	0.413359050686203	FALSE
ENSMUSG00000096192	0.183759485375424	0.396618493869004	0.690327224564323	0.787209562415686	FALSE
ENSMUSG00000039233	0.140631996105191	5.71011514253707	0.218955695778387	0.340812751937852	FALSE
ENSMUSG00000021302	0.0131066354553958	4.67735612885214	0.962240049844653	0.98116631817456	FALSE
ENSMUSG00000039219	0.402837614282013	6.75517783068353	0.00190029768363225	0.00765131581997065	TRUE
ENSMUSG00000015672	-0.199946310929019	4.42238157288253	0.308731296703937	0.440934666193855	FALSE
ENSMUSG00000015671	-0.419553072167125	7.12950267803419	0.00578944482134686	0.0192300273103634	TRUE
ENSMUSG00000039182	0.24741091998285	3.94221744376088	0.105380957055907	0.194325313830073	FALSE
ENSMUSG00000021318	0.146157758296454	5.05576030641135	0.313132439238755	0.44569140595338	FALSE
ENSMUSG00000012429	0.22359805439022	4.28076702143498	0.11742703151796	0.212208965929195	FALSE
ENSMUSG00000041297	0.323130867867253	7.3041145960803	0.00846191229519367	0.0263187120469483	TRUE
ENSMUSG00000008859	0.0667444251730841	5.94594352752085	0.582066436910413	0.699783732412291	FALSE
ENSMUSG00000075054	0.333815493412555	4.4988662234387	0.0358428111867923	0.0844877496584275	FALSE
ENSMUSG00000075053	-0.425868364915149	5.22448306318006	0.00855764385941592	0.0265563386809704	TRUE
ENSMUSG00000041236	-0.59920108895774	7.33385187076304	2.64490025766704e-06	2.5145771446249e-05	TRUE
ENSMUSG00000021314	-0.0214931307978028	5.47734649526854	0.910773992626202	0.946031537176679	FALSE
ENSMUSG00000003062	-0.303411827328367	5.88780109171909	0.017539567257893	0.0475076054788907	TRUE
ENSMUSG00000002808	-0.0421120367440421	3.07680929186195	0.86813270651529	0.917063215848293	FALSE
ENSMUSG00000021319	-0.190623964769133	3.38265224899224	0.350948597703709	0.484897096978131	FALSE
ENSMUSG00000041112	0.104011454077024	4.64744795956452	0.500059830897054	0.626831216372668	FALSE
ENSMUSG00000021322	-0.5995719939686	5.8742284458367	6.22551933753731e-07	6.72375665558865e-06	TRUE
ENSMUSG00000021326	-0.242343159009085	7.12629420286551	0.0713605766718595	0.144808213045496	FALSE
ENSMUSG00000036721	-0.434843134427098	4.21000959060051	0.0129374298528442	0.0370491287005235	TRUE
ENSMUSG00000021327	-0.253060454180087	5.68505718059749	0.0244275421978512	0.0622030722361593	FALSE
ENSMUSG00000055313	0.0693654479784873	2.13918052273339	0.862397275711662	0.913040518937024	FALSE
ENSMUSG00000022228	-0.218684532183346	6.50945219134797	0.0630681458341742	0.131642316564556	FALSE
ENSMUSG00000059395	-0.079543872917564	0.435120462376736	1	1	FALSE
ENSMUSG00000054931	0.223731265324343	0.545842215604219	0.454195419968281	0.585011876947708	FALSE
ENSMUSG00000078139	-0.402987936184449	2.61967126350024	0.0425197289659248	0.0965035579933712	FALSE
ENSMUSG00000079941	-0.11428760596669	3.93284482094094	0.527300736808207	0.651678438491467	FALSE
ENSMUSG00000063894	0.227674379773575	5.40259548773534	0.0568465002300039	0.121097413577267	FALSE
ENSMUSG00000094338	-0.461256249408701	6.38536891729048	0.00350624977295849	0.0127228894297157	TRUE
ENSMUSG00000071516	-0.131256380329829	6.21555832648307	0.424352238389863	0.557444162459356	FALSE
ENSMUSG00000101355	-1.01093373808127	6.58493394136974	9.90922727089045e-05	0.00061738305781176	TRUE
ENSMUSG00000096807	-0.553763166158714	7.06945825326105	0.00168872106887276	0.00693976968117678	TRUE
ENSMUSG00000067455	-0.957542329188454	6.62506937964054	5.37203655484553e-06	4.73690874136508e-05	TRUE
ENSMUSG00000064288	-0.705514269854892	7.11387077319848	2.16645976221203e-05	0.000162584097338113	TRUE
ENSMUSG00000063021	-0.328728295359767	7.66506309954797	0.0202145103052214	0.0534462937977542	FALSE
ENSMUSG00000095217	-0.29300590573349	5.53192228803587	0.0418008205544973	0.0951864201521107	FALSE
ENSMUSG00000058773	-0.70821470617634	8.99615583415957	9.10737139846389e-07	9.54363602380602e-06	TRUE
ENSMUSG00000101972	-0.700782576395738	6.45655821475658	2.29606852313404e-07	2.73339595934275e-06	TRUE
ENSMUSG00000069309	-0.124128343021878	5.25454998669783	0.547979593525317	0.669465865349116	FALSE
ENSMUSG00000069308	-0.394058900226118	4.48982196539488	0.0136280800350839	0.0387383744096798	TRUE
ENSMUSG00000069307	-0.455178986583865	4.93682115852289	0.0115244536315662	0.0338369189977467	TRUE
ENSMUSG00000094248	-0.318468421635667	5.00604737810434	0.0760222105210703	0.151714037478701	FALSE
ENSMUSG00000069306	-0.818399863258341	6.11063890339394	5.62939617722058e-07	6.16228244483317e-06	TRUE
ENSMUSG00000069305	-0.824312452835883	5.07662668811784	1.32410098865466e-05	0.000105115596670323	TRUE
ENSMUSG00000094777	-0.370575175855991	2.9428925371638	0.105138485278764	0.194086604509494	FALSE
ENSMUSG00000069303	-0.670988558820653	3.96699416863044	0.00275987434900856	0.0104162510457911	TRUE
ENSMUSG00000006720	-0.180623134460697	4.16725899212341	0.205501505577063	0.324615348237058	FALSE
ENSMUSG00000016982	-0.914455106080334	0.153607456087532	0.0690809746140945	0.141246380301895	FALSE
ENSMUSG00000006179	-0.0900472364484888	2.43116457457459	0.743614254511939	0.828413325455584	FALSE
ENSMUSG00000069302	-0.336310839632226	5.71820617060138	0.0284324213605001	0.0701264999372622	FALSE
ENSMUSG00000062727	-0.364004577611917	7.1989868707666	0.0125098217748725	0.0360974441384579	TRUE
ENSMUSG00000060639	-0.503487814827831	6.16117413583451	0.00699435296186599	0.022534807924511	TRUE
